Loan_ID,Loan Category Code,ActualFirstDisbursementDate,ApprovalDate,FirstInstalmentDate,MaturityDate,LoanAmount,BillingFrequency,LoanInterestrate,NumberOfDependency,OtherLoansBalance,MaritalStatus,Gender,BirthDate,Target
0TOHRWQ,0,2018-10-30,2018-10-31,2018-11-30,2020-10-30,14092.55,Monthly,71.21,2.0,1,Un-Married,Male, Sep 1986,0
0TYHT2Q,2,2019-07-09,2019-07-29,2019-08-30,2020-01-30,9648.09,Monthly,82.17,3.0,1,Married,Male, Jun 1968,0
0U3II3Y,2,2020-01-09,2020-01-15,2020-02-29,2020-04-30,38830.6,Monthly,147.91,3.0,4,Married,Male, Jun 1985,1
0U5QRY1,1,2019-08-22,2019-08-22,2019-09-30,2020-08-30,13507.32,Monthly,82.17,,0,Un-Married,Male, Apr 1964,1
0UIEOIW,0,2018-10-17,2018-10-19,2018-11-30,2020-10-30,16734.83,Monthly,71.21,3.0,2,Married,Male, Nov 1975,0
0UMNZ7M,0,2018-12-19,2018-12-28,2019-01-30,2019-12-30,5284.73,Monthly,71.21,1.0,4,Married,Male, Nov 1978,1
0URCI2L,1,2020-01-15,2020-01-15,2020-02-28,2021-01-28,19534.42,Monthly,147.91,,0,Un-Married,Male, Nov 1966,0
0URPGQE,1,2019-09-18,2019-09-18,2019-10-30,2020-09-30,28944.08,Monthly,82.17,,0,Un-Married,Male, May 1973,0
0UWBLOY,0,2018-12-03,2018-12-13,2018-12-30,2020-11-30,13211.73,Monthly,71.21,3.0,0,Un-Married,Male, Oct 1987,0
0VAZDJQ,0,2019-04-23,2019-04-30,2019-05-30,2020-05-30,5390.31,Monthly,71.21,3.0,0,Married,Male, Jan 1985,0
0VCKJ9W,0,2019-03-14,2019-03-20,2019-04-30,2019-07-30,5390.31,Monthly,71.21,3.0,2,Married,Female, Jan 1985,1
0VDM1NV,2,2020-01-21,2020-01-29,2020-02-28,2021-01-28,193199.45,Monthly,147.91,3.0,2,Married,Male, Oct 1969,0
0VK0COB,1,2019-08-29,2019-08-29,2019-09-30,2019-11-30,5788.85,Monthly,82.17,,0,Un-Married,Male, May 1981,1
0VNWZPS,0,2019-03-14,2019-03-20,2019-04-30,2021-03-30,17967.87,Monthly,71.21,3.0,0,Un-Married,Male, Dec 1970,0
0VP18PL,0,2019-05-03,2019-05-20,2019-05-30,2021-04-30,8984.02,Monthly,71.21,3.0,5,Married,Female, Apr 1980,0
0VRM92Y,1,2019-11-14,2019-11-14,2019-12-30,2020-05-30,15436.94,Monthly,147.91,3.0,5,Un-Married,Female, Sep 1980,0
0VRYZIN,0,2018-10-18,2018-10-19,2018-11-30,2020-10-30,20257.92,Monthly,71.21,3.0,1,Married,Female, Nov 1971,0
0VXQKMW,0,2018-12-19,2018-12-28,2019-01-30,2020-12-30,7927.01,Monthly,71.21,2.0,2,Un-Married,Male, May 1975,0
0W4SRVI,1,2019-06-25,2019-06-28,2019-07-30,2020-06-30,11679.09,Monthly,82.17,3.0,0,Married,Male, Mar 1969,0
0WFWKW9,1,2019-08-30,2019-08-30,2019-09-30,2020-08-30,15436.94,Monthly,82.17,,0,Un-Married,Male, Mar 1987,1
0WJJ72Z,0,2019-02-26,2019-02-28,2019-03-30,2020-02-29,8988.92,Monthly,71.21,3.0,2,Married,Female, Mar 1978,0
0WMGRXZ,1,2019-07-12,2019-07-29,2019-08-30,2020-07-30,21225.79,Monthly,82.17,3.0,0,Married,Male, Sep 1988,0
0WOJOIN,1,2019-09-20,2019-09-30,2019-10-30,2020-09-30,31838.6,Monthly,82.17,3.0,0,Married,Male, Apr 1972,0
0WT0CS9,0,2019-05-16,2019-05-20,2019-06-30,2020-05-30,6288.78,Monthly,71.21,,0,Married,Female, Jun 1996,1
0X5HHE1,3,2019-06-11,2019-06-28,2019-07-30,2019-12-30,10780.79,Monthly,82.17,3.0,1,Un-Married,Male, Mar 1976,0
0X9CQPA,0,2019-01-24,2019-01-31,2019-02-28,2020-07-31,11450.1,Monthly,71.21,3.0,3,Married,Female, Apr 1997,1
0XAGE0Z,0,2018-10-03,2018-10-19,2018-10-30,2020-09-30,20257.92,Monthly,71.21,3.0,0,Un-Married,Female, Jun 1980,0
0XK0WHI,1,2020-03-25,2020-04-01,2020-04-30,2020-06-30,11815.96,Monthly,147.91,3.0,0,Un-Married,Male, Aug 1991,1
0XMDQYR,4,2019-11-06,2019-11-14,2019-12-30,2020-11-30,23155.41,Monthly,147.91,3.0,1,Un-Married,Male, Aug 1989,1
0XOV53S,0,2018-11-30,2018-11-30,2018-12-30,2019-11-30,15854.01,Monthly,71.21,3.0,9,Married,Male, Sep 1982,0
0XUKR3W,0,2019-01-11,2019-01-31,2019-02-28,2021-01-31,4403.91,Monthly,71.21,3.0,3,Un-Married,Female, Apr 1971,0
0Y9GHY8,1,2019-10-24,2019-10-31,2019-11-30,2020-10-30,13507.32,Monthly,147.91,3.0,3,Married,Female, Nov 1973,0
0YSZF68,0,2018-11-20,2018-11-26,2018-12-30,2020-09-30,5284.73,Monthly,71.21,3.0,1,Married,Male, Jun 1975,0
0YVHJA4,0,2019-03-14,2019-03-20,2019-04-30,2021-03-30,12577.56,Monthly,71.21,2.0,2,Un-Married,Male, Mar 1979,0
0ZBJGN7,0,2018-12-28,2018-12-28,2019-01-30,2019-12-30,5284.73,Monthly,71.21,3.0,1,Married,Male, Mar 1967,0
0ZESPMC,1,2019-08-01,2019-08-01,2019-08-30,2020-07-30,1929.62,Monthly,82.17,,1,Un-Married,Female, Nov 1991,0
0ZH6UV2,1,2019-08-30,2019-08-30,2019-09-30,2020-08-30,11577.7,Monthly,82.17,,0,Un-Married,Male, Jul 1992,1
0ZL8MAF,0,2018-11-20,2018-11-26,2018-12-30,2019-11-30,8807.82,Monthly,71.21,3.0,2,Un-Married,Female, Nov 1987,0
0ZM4ZNI,0,2018-11-01,2018-11-12,2018-11-30,2020-10-30,7927.01,Monthly,71.21,3.0,0,Married,Male, Aug 1984,0
0ZQI5LI,0,2018-10-02,2018-10-19,2018-10-30,2020-09-30,17615.64,Monthly,71.21,3.0,1,Married,Female, Dec 1971,1
0ZSXDRI,1,2019-09-27,2019-09-27,2019-10-31,2020-09-30,17366.55,Monthly,82.17,,0,Un-Married,Male, Feb 1978,0
0ZZG7DM,1,2019-12-30,2019-12-31,2020-01-30,2020-12-30,9886.34,Monthly,147.91,1.0,0,Un-Married,Male, Sep 1977,0
104S6MJ,0,2018-11-27,2018-11-30,2018-12-30,2020-11-30,17615.64,Monthly,71.21,3.0,1,Married,Male, Jun 1965,0
105YEC2,0,2019-01-22,2019-01-24,2019-02-28,2021-01-31,8807.82,Monthly,71.21,3.0,2,Married,Male, Nov 1962,0
10AH6JO,0,2019-05-31,2019-05-31,2019-06-30,2020-05-30,23358.35,Monthly,71.21,3.0,3,Un-Married,Male, Jan 1993,1
10M7BIU,0,2019-03-27,2019-03-29,2019-04-30,2021-03-30,12577.56,Monthly,71.21,3.0,1,Un-Married,Male, May 1991,0
10N6ZUM,0,2019-04-30,2019-04-30,2019-05-30,2020-04-30,8984.02,Monthly,71.21,2.0,1,Un-Married,Male, Dec 1969,0
10SPVG5,0,2018-10-30,2018-10-31,2018-11-30,2020-10-30,8807.82,Monthly,71.21,3.0,0,Married,Female, Jan 1984,0
10ZD7OL,0,2019-03-14,2019-03-20,2019-04-30,2020-03-30,21561.58,Monthly,71.21,2.0,2,Un-Married,Female, Jan 1968,1
110BLJJ,5,2019-09-17,2019-09-17,2019-10-30,2020-03-30,349600.0,Monthly,82.17,,0,Un-Married,Female, Sep 1979,1
110IQIC,0,2018-11-14,2018-11-26,2018-12-30,2019-11-30,6165.55,Monthly,71.21,3.0,4,Married,Female, Nov 1986,0
111XHIQ,0,2018-10-19,2018-10-19,2018-11-30,2019-10-30,10569.46,Monthly,71.21,3.0,2,Married,Female, Feb 1986,0
11236W4,1,2019-12-16,2019-12-27,2020-01-30,2020-12-30,19534.42,Monthly,147.91,3.0,3,Un-Married,Male, Dec 1985,0
118Z1RV,1,2019-09-18,2019-08-14,2019-09-30,2020-08-30,5788.85,Monthly,82.17,,0,Un-Married,Female, Mar 1990,0
11I3T0M,1,2019-07-17,2019-07-29,2019-08-30,2020-07-30,7718.47,Monthly,82.17,3.0,0,Un-Married,Male, Apr 1981,0
1262UOY,0,2019-03-14,2019-03-20,2019-04-30,2020-03-30,17967.87,Monthly,71.21,3.0,0,Un-Married,Male, Apr 1977,1
126FXHQ,0,2019-02-01,2019-02-14,2019-02-28,2021-01-31,7927.01,Monthly,71.21,3.0,1,Un-Married,Female, Mar 1977,0
1278B8G,1,2019-10-28,2019-10-31,2019-11-30,2020-10-30,19296.17,Monthly,147.91,3.0,1,Un-Married,Male, Aug 1973,0
12GADZA,1,2020-02-20,2020-02-20,2020-03-30,2020-08-30,19727.4,Monthly,147.91,3.0,0,Un-Married,Female, Sep 1985,1
12KFXZ3,0,2019-04-30,2019-04-30,2019-05-30,2021-04-30,12577.56,Monthly,71.21,3.0,3,Un-Married,Female, Apr 1973,0
12QRZ7S,2,2019-09-16,2019-09-16,2019-10-30,2020-09-30,57888.34,Monthly,82.17,,0,Un-Married,Male, Sep 1974,0
12SI1H0,1,2019-08-10,2019-08-10,2019-09-30,2020-08-30,21235.4,Monthly,82.17,,0,Un-Married,Male, Jun 1983,1
12XC11T,0,2018-10-10,2018-10-31,2018-10-30,2020-09-30,17615.64,Monthly,71.21,3.0,0,Married,Female, Dec 1984,0
134SIO8,0,2019-05-20,2019-05-20,2019-06-30,2020-05-30,8984.02,Monthly,71.21,3.0,1,Un-Married,Female, Mar 1974,1
139466L,0,2019-06-28,2019-10-31,2019-07-30,2020-06-30,11678.56,Monthly,82.17,3.0,0,Married,Female, Jan 1985,1
13BFTWX,0,2019-01-03,2019-01-24,2019-01-30,2019-12-30,14092.55,Monthly,71.21,3.0,3,Married,Male, Feb 1964,0
13CM6NR,0,2019-03-27,2019-03-29,2019-04-30,2020-03-30,35935.91,Monthly,71.21,3.0,0,Un-Married,Male, Jan 1972,0
13CWIXN,0,2018-11-16,2018-11-26,2018-12-30,2019-11-30,17615.64,Monthly,71.21,3.0,0,Un-Married,Female, Apr 1984,1
13O48UX,0,2019-02-22,2019-02-28,2019-03-30,2021-02-28,8988.92,Monthly,71.21,3.0,0,Un-Married,Male, Oct 1980,0
13WWFUM,0,2019-02-14,2019-02-28,2019-03-30,2021-02-28,37753.83,Monthly,71.21,2.0,0,Un-Married,Female, Mar 1970,0
1462BEG,0,2019-05-31,2019-05-31,2019-06-30,2020-05-30,17967.87,Monthly,71.21,3.0,0,Un-Married,Male, Sep 1977,1
14AGIN4,1,2019-10-15,2019-10-21,2019-11-30,2020-10-30,19296.17,Monthly,82.17,3.0,4,Married,Male, Sep 1984,0
14BRH41,0,2018-11-27,2018-11-30,2018-12-30,2020-11-30,38754.38,Monthly,71.21,3.0,2,Married,Female, Jun 1975,0
14FU5V2,0,2018-10-11,2018-10-19,2018-11-30,2019-04-30,3523.09,Monthly,71.21,3.0,2,Un-Married,Female, Feb 1976,0
14QBIZF,0,2018-10-11,2018-10-19,2018-11-30,2019-10-30,17615.64,Monthly,71.21,3.0,0,Married,Male, Dec 1974,0
14QSGMZ,0,2019-01-24,2019-01-31,2019-02-28,2021-01-31,8807.82,Monthly,71.21,3.0,2,Married,Male, Apr 1985,0
150EVE8,0,2019-02-14,2019-02-28,2019-03-30,2021-02-28,5393.45,Monthly,71.21,3.0,0,Un-Married,Male, Mar 1988,0
150OAX2,3,2019-12-11,2019-12-27,2020-01-30,2020-12-30,69704.3,Monthly,147.91,3.0,0,Un-Married,Male, Jan 1977,0
155M6KW,1,2019-12-19,2019-12-27,2020-01-30,2020-12-30,19727.4,Monthly,147.91,3.0,3,Un-Married,Male, Sep 1987,0
158EI91,0,2018-10-11,2018-10-19,2018-11-30,2019-10-30,6165.55,Monthly,71.21,3.0,0,Un-Married,Female, Jun 1982,0
15B19RL,0,2018-11-19,2018-11-26,2018-12-30,2019-05-30,7046.19,Monthly,71.21,3.0,0,Un-Married,Male, Aug 1990,0
15ETXAL,0,2019-04-30,2019-04-30,2019-05-30,2021-04-30,9882.32,Monthly,71.21,3.0,0,Married,Male, Mar 1993,0
15G99OG,2,2020-01-13,2020-01-15,2020-01-31,2020-04-30,38830.6,Monthly,147.91,3.0,3,Un-Married,Male, Mar 1980,0
15KHMLH,0,2019-03-22,2019-03-29,2019-04-30,2021-03-30,3593.54,Monthly,71.21,3.0,7,Married,Female, Jun 1977,0
15PMCHV,0,2019-05-07,2019-05-20,2019-05-30,2020-04-30,8984.02,Monthly,71.21,3.0,2,Un-Married,Male, May 1983,1
15V7HF8,0,2018-11-19,2018-11-26,2018-12-30,2020-11-30,9688.64,Monthly,71.21,3.0,0,Un-Married,Male, Nov 1986,0
160TRKU,0,2018-11-01,2018-11-12,2018-11-30,2019-10-30,10569.46,Monthly,71.21,3.0,0,Un-Married,Female, Jan 1981,0
16JD57P,0,2018-10-16,2018-10-19,2018-11-30,2019-10-30,4403.91,Monthly,71.21,2.0,1,Un-Married,Male, Sep 1988,1
1748OUN,0,2019-04-16,2019-04-30,2019-05-30,2020-04-30,3593.54,Monthly,71.21,3.0,1,Un-Married,Female, Apr 1975,0
176BK3U,1,2019-12-31,2019-12-31,2020-01-30,2020-12-30,35169.93,Monthly,147.91,1.0,3,Married,Male, Jul 1973,0
17D0J4Y,3,2019-08-05,2019-08-05,2019-09-30,2020-08-30,23155.41,Monthly,82.17,,1,Un-Married,Female, Feb 1969,1
17J2REC,1,2019-10-03,2019-10-14,2019-10-30,2020-09-30,19296.17,Monthly,82.17,3.0,3,Married,Male, Sep 1986,0
17LNF4S,0,2019-04-26,2019-04-30,2019-05-30,2021-04-30,8984.02,Monthly,71.21,3.0,0,Married,Female, Nov 1967,0
17P78F8,0,2019-01-14,2019-01-24,2019-02-28,2019-07-31,1761.63,Monthly,71.21,3.0,3,Married,Male, Jun 1970,1
17SM49R,1,2019-07-05,2019-07-29,2019-08-30,2019-09-30,1929.62,Monthly,82.17,3.0,0,Un-Married,Male, Oct 1984,0
18AZ6BD,0,2018-11-22,2018-11-30,2018-12-30,2020-11-30,26423.47,Monthly,71.21,3.0,4,Married,Female, Jul 1980,0
18IIQ3I,0,2019-04-30,2019-04-30,2019-05-30,2020-04-30,17967.87,Monthly,71.21,3.0,1,Un-Married,Female, Oct 1976,1
18KDWLK,1,2020-02-14,2020-02-20,2020-03-30,2021-02-28,23393.66,Monthly,147.91,3.0,1,Un-Married,Male, Apr 1982,1
18LKUCL,0,2019-02-25,2019-02-28,2019-03-30,2021-02-28,12584.55,Monthly,71.21,1.0,10,Married,Male, Nov 1963,0
18XXSG4,0,2019-03-06,2019-03-19,2019-03-30,2021-02-28,23371.46,Monthly,71.21,3.0,0,Un-Married,Female, Jun 1968,0
193JOP5,0,2018-11-15,2018-11-26,2018-12-30,2020-11-30,29946.56,Monthly,71.21,3.0,1,Married,Female, Jan 1985,0
1955DF8,1,2019-10-01,2019-10-14,2019-10-30,2020-09-30,36662.55,Monthly,82.17,3.0,5,Married,Male, Aug 1971,0
198JA77,1,2019-10-01,2019-10-14,2019-10-30,2020-09-30,38592.17,Monthly,82.17,3.0,1,Un-Married,Male, Jun 1965,0
19X0LI9,0,2018-12-17,2018-12-19,2019-01-30,2020-06-30,6165.55,Monthly,71.21,3.0,0,Married,Male, Dec 1991,1
1AD54PU,1,2019-10-16,2019-10-21,2019-11-30,2020-10-30,21225.79,Monthly,82.17,3.0,1,Un-Married,Female, Dec 1970,0
1AHAOIC,1,2020-02-19,2020-02-20,2020-03-30,2021-02-28,19534.42,Monthly,147.91,3.0,3,Married,Male, May 1971,0
1AK6LRB,0,2019-03-14,2019-03-20,2019-04-30,2020-03-30,14374.33,Monthly,71.21,2.0,0,Un-Married,Male, Jan 1974,1
1AKZ8J9,1,2019-08-28,2019-08-28,2019-09-30,2020-02-29,9648.26,Monthly,82.17,,0,Un-Married,Female, Feb 1977,1
1ANDVRM,3,2019-09-06,2019-09-06,2019-10-30,2020-09-30,54029.11,Monthly,82.17,,0,Un-Married,Male, Sep 1965,1
1AOKGJE,0,2018-10-17,2018-10-19,2018-11-30,2019-04-30,19377.28,Monthly,71.21,3.0,0,Un-Married,Female, May 1966,1
1B08MP0,0,2019-02-14,2019-02-27,2019-03-30,2021-02-28,11685.73,Monthly,71.21,2.0,3,Un-Married,Male, Jan 1971,0
1B2XZLR,1,2020-02-28,2020-02-28,2020-03-30,2021-02-28,29182.51,Monthly,147.91,3.0,0,Un-Married,Male, Mar 1980,0
1B8SOOB,0,2019-05-03,2019-05-20,2019-05-30,2020-04-30,10780.79,Monthly,71.21,2.0,0,Un-Married,Female, Aug 1987,1
1BJK173,0,2019-05-09,2019-05-31,2019-05-30,2020-04-30,10780.79,Monthly,71.21,3.0,0,Married,Male, Feb 1972,1
1BKA7O1,1,2019-06-18,2019-06-28,2019-07-30,2020-06-30,16171.1,Monthly,82.17,2.0,0,Un-Married,Female, Apr 1991,0
1BL7G6D,1,2019-10-29,2019-10-31,2019-11-30,2020-10-30,27014.47,Monthly,147.91,3.0,0,Married,Male, Jul 1985,1
1BMCTSL,0,2019-02-01,2019-02-14,2019-02-28,2020-01-31,17615.64,Monthly,71.21,3.0,0,Un-Married,Female, May 1973,1
1BNQG4U,0,2018-11-02,2018-11-12,2018-11-30,2020-04-30,10569.46,Monthly,71.21,3.0,1,Married,Female, Aug 1983,0
1BV26SC,0,2018-10-24,2018-10-31,2018-11-30,2019-07-30,8807.82,Monthly,71.21,3.0,0,Un-Married,Female, Aug 1957,0
1BVW8CY,3,2019-07-12,2019-07-31,2019-08-30,2020-07-30,13507.32,Monthly,82.17,3.0,1,Un-Married,Male, Sep 1983,0
1C0G3RH,1,2019-07-31,2019-07-31,2019-08-30,2020-07-30,22190.51,Monthly,82.17,3.0,0,Un-Married,Female, Nov 1986,0
1C1SY44,0,2018-10-02,2018-10-19,2018-10-30,2020-09-30,5284.73,Monthly,71.21,3.0,0,Un-Married,Female, Nov 1975,0
1C9WXG6,1,2020-06-15,2020-06-15,2020-07-30,2020-10-30,29182.51,Monthly,251.99,,2,Un-Married,Male, Jul 1983,0
1CE64TL,1,2019-09-28,2019-08-23,2019-09-30,2020-08-30,13507.32,Monthly,82.17,,0,Un-Married,Female, Apr 1978,1
1CJLJI3,0,2018-10-30,2018-10-31,2018-11-30,2019-10-30,7927.01,Monthly,71.21,1.0,5,Married,Male, Feb 1985,0
1CS4C7F,1,2019-08-29,2019-08-29,2019-09-30,2020-08-30,3859.23,Monthly,82.17,,0,Un-Married,Male, Oct 1971,1
1CTCXLR,1,2019-08-27,2019-08-27,2019-09-30,2020-02-29,9648.09,Monthly,82.17,,0,Un-Married,Male, Oct 1963,1
1CY7919,5,2019-09-29,2019-08-29,2019-09-29,2020-02-29,174800.0,Monthly,82.17,,0,Un-Married,Male, Oct 1982,1
1D5Q3YJ,1,2020-02-25,2020-02-28,2020-03-30,2020-08-30,21464.04,Monthly,147.91,3.0,3,Un-Married,Male, Mar 1986,1
1DBYSFN,0,2018-10-11,2018-10-19,2018-11-30,2020-10-30,29946.56,Monthly,71.21,3.0,0,Un-Married,Male, Mar 1978,0
1DD28H5,0,2018-12-19,2018-12-28,2019-01-30,2020-12-30,26423.47,Monthly,71.21,2.0,0,Un-Married,Male, Jun 1966,0
1DF3825,0,2019-04-24,2019-04-30,2019-05-30,2020-04-30,9882.32,Monthly,71.21,3.0,0,Un-Married,Male, Sep 1984,1
1DGYVD0,0,2019-02-15,2019-02-27,2019-03-30,2019-07-30,9887.91,Monthly,71.21,2.0,1,Un-Married,Male, May 1985,0
1DMHJ49,0,2018-10-17,2018-10-19,2018-11-30,2020-10-30,17615.64,Monthly,71.21,3.0,5,Un-Married,Female, Jun 1970,0
1DODMNL,0,2019-02-25,2019-02-28,2019-03-30,2021-02-28,7191.27,Monthly,71.21,3.0,3,Married,Female, Aug 1975,0
1DPFCLE,1,2020-01-15,2020-01-15,2020-02-28,2021-01-28,9886.34,Monthly,147.91,,0,Un-Married,Male, Jan 1966,0
1DWADTS,0,2019-04-15,2019-04-30,2019-05-30,2020-12-30,5390.31,Monthly,71.21,3.0,1,Un-Married,Female, Jun 1991,0
1DWHS6D,0,2019-02-15,2019-02-27,2019-03-30,2020-02-29,19775.82,Monthly,71.21,1.0,10,Married,Female, Oct 1963,0
1E3AOGE,1,2019-06-18,2019-06-28,2019-07-30,2020-06-30,19764.81,Monthly,82.17,3.0,0,Un-Married,Female, Sep 1988,1
1EKZ0FW,0,2019-06-01,2019-06-17,2019-06-30,2020-05-30,35935.91,Monthly,71.21,3.0,0,Un-Married,Female, Jul 1980,1
1ENWNAI,1,2019-12-31,2019-12-31,2020-01-30,2020-12-30,19540.19,Monthly,147.91,3.0,0,Un-Married,Male, Oct 1964,0
1EQJGVG,1,2020-03-25,2020-04-01,2020-04-30,2020-09-30,34971.36,Monthly,147.91,3.0,3,Married,Female, Feb 1987,0
1EZHX5U,1,2019-09-27,2019-09-27,2019-10-31,2020-06-30,33768.21,Monthly,82.17,,0,Un-Married,Male, Sep 1987,1
1F3XF75,0,2018-11-15,2018-11-26,2018-12-30,2020-11-30,5284.73,Monthly,71.21,3.0,3,Married,Male, Jun 1984,0
1FAD01K,0,2019-05-20,2019-05-20,2019-06-30,2020-05-30,17967.87,Monthly,71.21,3.0,2,Married,Female, Oct 1962,1
1FBACE2,0,2019-02-14,2019-02-28,2019-03-30,2020-07-30,53934.02,Monthly,71.21,3.0,0,Un-Married,Male, Jul 1995,0
1FGD7FZ,1,2019-11-01,2019-11-02,2019-11-30,2020-10-30,19296.17,Monthly,147.91,2.0,1,Un-Married,Male, Dec 1971,0
1FMW9WR,1,2019-07-15,2019-07-29,2019-08-30,2020-07-30,4823.96,Monthly,82.17,3.0,3,Married,Male, Apr 1990,0
1FOLFAQ,1,2019-07-12,2019-07-29,2019-08-30,2020-07-30,19296.17,Monthly,82.17,3.0,0,Married,Female, Jan 1994,0
1FPB7VH,2,2019-11-13,2019-11-14,2019-12-30,2020-11-30,28944.08,Monthly,147.91,3.0,5,Married,Male, Dec 1969,1
1FTERTS,0,2019-01-30,2019-01-31,2019-02-28,2020-01-31,7927.01,Monthly,71.21,3.0,5,Married,Male, Aug 1969,1
1G5B7TN,0,2019-04-25,2019-04-30,2019-05-30,2021-04-30,21561.58,Monthly,71.21,3.0,1,Married,Male, Jul 1985,0
1GIDGBL,0,2019-03-01,2019-03-19,2019-03-30,2020-02-29,6292.28,Monthly,71.21,3.0,0,Un-Married,Female, Oct 1974,0
1GQGCYC,0,2019-03-25,2019-03-29,2019-04-30,2020-03-30,8984.02,Monthly,71.21,3.0,2,Un-Married,Female, Jun 1969,1
1H35ZW5,0,2019-02-28,2019-03-31,2019-03-30,2019-12-30,16180.19,Monthly,71.21,3.0,0,Un-Married,Female, Feb 1980,1
1HEKEIF,1,2019-09-16,2019-09-16,2019-10-30,2020-09-30,13507.32,Monthly,82.17,,0,Un-Married,Male, Feb 1975,0
1HF9TI9,0,2018-12-21,2018-12-31,2019-01-30,2020-12-30,8807.82,Monthly,71.21,3.0,0,Un-Married,Male, May 1967,0
1HH9CCZ,1,2019-11-01,2019-11-02,2019-11-30,2020-10-30,15436.94,Monthly,147.91,3.0,0,Un-Married,Male, Jun 1970,0
1HNFEPF,1,2020-01-30,2020-01-30,2020-02-29,2021-01-31,11815.96,Monthly,147.91,3.0,0,Married,Female, Jun 1959,0
1HT0LJA,1,2020-01-15,2020-01-15,2020-02-28,2021-01-28,19534.42,Monthly,147.91,,0,Un-Married,Male, Jan 1970,0
1IAKBNL,0,2018-10-17,2018-10-31,2018-11-30,2019-10-30,7046.19,Monthly,71.21,3.0,0,Un-Married,Male, Jul 1979,0
1INB8TY,1,2020-01-22,2020-01-24,2020-02-28,2021-01-28,21657.02,Monthly,147.91,3.0,2,Married,Male, Jun 1983,0
1INQMSJ,1,2019-08-27,2019-08-27,2019-09-30,2020-08-30,11577.7,Monthly,82.17,,0,Un-Married,Female, Oct 1977,1
1IOCOA6,0,2018-10-24,2018-10-31,2018-11-30,2019-11-30,13211.73,Monthly,71.21,2.0,5,Un-Married,Male, Jan 1987,0
1IPZ176,1,2020-03-13,2020-03-19,2020-04-30,2020-09-30,21657.02,Monthly,147.91,,1,Un-Married,Male, Sep 1968,0
1J0K62M,0,2018-12-14,2018-12-28,2019-01-30,2020-12-30,26423.47,Monthly,71.21,3.0,2,Un-Married,Female, Feb 1967,0
1J0XBGQ,1,2019-06-17,2019-06-28,2019-07-30,2020-06-30,17967.87,Monthly,82.17,3.0,0,Un-Married,Female, Sep 1991,1
1J55G1R,0,2019-01-14,2019-01-24,2019-02-28,2021-01-31,8807.82,Monthly,71.21,2.0,1,Married,Female, Dec 1987,0
1JNV2GT,3,2019-10-29,2019-10-31,2019-11-30,2020-10-30,115776.68,Monthly,147.91,3.0,0,Un-Married,Male, Jan 1965,1
1K1NCGK,0,2019-01-14,2019-01-24,2019-02-28,2021-01-31,14092.55,Monthly,71.21,3.0,0,Married,Female, Sep 1985,0
1K5YPZP,5,2019-10-09,2019-09-05,2019-10-05,2020-03-05,15469.8,Monthly,82.17,,0,Un-Married,Male, Nov 1954,0
1KCGR09,0,2018-11-15,2018-11-26,2018-12-30,2020-11-30,3523.09,Monthly,71.21,3.0,1,Un-Married,Female, Aug 1968,0
1KD4CQD,0,2019-05-22,2019-05-29,2019-06-30,2020-05-30,5390.31,Monthly,71.21,3.0,3,Un-Married,Female, Mar 1964,0
1KJLOLH,1,2019-09-04,2019-09-04,2019-09-30,2020-08-30,7718.47,Monthly,82.17,,0,Un-Married,Male, Oct 1981,1
1KUOS5Z,0,2019-04-25,2019-04-30,2019-05-30,2021-04-30,10780.79,Monthly,71.21,3.0,0,Un-Married,Male, May 1994,0
1KVE7KY,1,2019-06-24,2019-06-28,2019-07-30,2020-06-30,10780.79,Monthly,82.17,3.0,0,Un-Married,Female, Jan 1979,0
1L2LO8B,1,2019-09-30,2019-09-30,2019-10-30,2020-09-30,23155.41,Monthly,82.17,2.0,6,Un-Married,Male, May 1980,0
1L46HPM,0,2018-11-14,2018-11-26,2018-12-30,2019-11-30,11450.1,Monthly,71.21,3.0,3,Married,Female, Jan 1990,0
1LAS1F5,0,2018-11-17,2018-11-21,2018-12-30,2019-05-30,2642.28,Monthly,71.21,3.0,0,Married,Male, Sep 1980,1
1LD9VXT,3,2019-10-02,2019-10-14,2019-11-30,2020-10-30,115776.68,Monthly,82.17,2.0,3,Un-Married,Male, Jul 1964,0
1LFCQG8,3,2019-11-08,2019-11-14,2019-12-30,2020-05-30,11577.7,Monthly,147.91,2.0,0,Un-Married,Male, May 1982,1
1LHOKB9,1,2019-12-20,2019-12-31,2020-01-30,2020-12-30,19727.4,Monthly,147.91,3.0,1,Un-Married,Male, Nov 1992,0
1LOTKSL,0,2018-12-28,2018-12-28,2019-01-30,2020-12-30,9688.64,Monthly,71.21,2.0,11,Married,Male, Dec 1979,1
1LPXO2Q,0,2018-10-01,2018-10-19,2018-10-31,2020-09-30,21138.74,Monthly,71.21,3.0,1,Un-Married,Male, Dec 1968,0
1LRGQWI,1,2019-07-12,2019-07-12,2019-08-30,2020-07-30,10612.81,Monthly,82.17,3.0,0,Un-Married,Male, Sep 1977,0
1MAKD4M,5,2019-10-03,2019-10-14,2019-11-03,2020-04-03,52440.0,Monthly,82.17,1.0,0,Married,Female, May 1982,0
1MHPHMM,1,2019-11-14,2019-11-20,2019-12-30,2020-11-30,19296.17,Monthly,147.91,3.0,0,Un-Married,Male, Jun 1974,0
1MZDDO9,1,2019-09-12,2019-09-12,2019-10-30,2020-09-30,17366.55,Monthly,82.17,,0,Un-Married,Female, Sep 1968,0
